RAW: 39, s: 115, aX: -1.71, aY: 1.15, aZ: 10.64, gX: -0.12, gY: 0.15, gZ: -0.12, timeS: 40245.00
RAW: 40, s: 110, aX: 3.40, aY: -1.67, aZ: 9.41, gX: -0.24, gY: 0.13, gZ: -0.09, timeS: 40258.00
RAW: 41, s: 105, aX: -0.57, aY: 2.00, aZ: 9.91, gX: -0.22, gY: -0.02, gZ: 0.02, timeS: 40272.00
RAW: 42, s: 100, aX: -0.14, aY: -1.92, aZ: 10.22, gX: -0.09, gY: 0.07, gZ: -0.01, timeS: 40286.00
RAW: 43, s: 95, aX: -4.52, aY: 0.66, aZ: 14.37, gX: -0.22, gY: -0.17, gZ: 0.01, timeS: 40299.00
RAW: 44, s: 90, aX: 1.64, aY: 0.22, aZ: 9.15, gX: 0.05, gY: 0.26, gZ: 0.04, timeS: 40313.00
RAW: 45, s: 85, aX: 0.26, aY: -2.17, aZ: 10.85, gX: -0.09, gY: -0.18, gZ: 0.12, timeS: 40326.00
RAW: 46, s: 80, aX: 1.39, aY: 0.20, aZ: 7.71, gX: 0.03, gY: 0.17, gZ: 0.04, timeS: 40340.00
RAW: 47, s: 75, aX: 0.98, aY: -0.31, aZ: 9.27, gX: -0.08, gY: -0.14, gZ: 0.02, timeS: 40353.00
RAW: 48, s: 70, aX: 1.87, aY: -2.68, aZ: 8.29, gX: -0.03, gY: 0.14, gZ: -0.01, timeS: 40367.00
RAW: 49, s: 65, aX: 0.70, aY: -0.54, aZ: 8.52, gX: -0.09, gY: -0.09, gZ: -0.03, timeS: 40380.00
RAW: 50, s: 60, aX: 0.75, aY: -2.22, aZ: 10.66, gX: 0.04, gY: 0.08, gZ: 0.02, timeS: 40394.00
RAW: 51, s: 55, aX: 0.61, aY: -1.69, aZ: 10.51, gX: 0.01, gY: -0.08, gZ: -0.01, timeS: 40408.00
RAW: 52, s: 50, aX: 0.36, aY: -2.35, aZ: 8.51, gX: -0.12, gY: -0.06, gZ: -0.10, timeS: 40421.00
RAW: 53, s: 45, aX: 0.23, aY: -0.53, aZ: 9.98, gX: 0.15, gY: 0.10, gZ: -0.13, timeS: 40435.00
RAW: 54, s: 40, aX: -0.00, aY: -1.84, aZ: 11.15, gX: -0.01, gY: -0.05, gZ: -0.07, timeS: 40448.00
RAW: 55, s: 35, aX: 0.26, aY: -1.51, aZ: 8.51, gX: -0.00, gY: -0.08, gZ: -0.03, timeS: 40462.00
RAW: 56, s: 30, aX: -0.25, aY: -1.31, aZ: 11.09, gX: 0.04, gY: 0.05, gZ: -0.03, timeS: 40475.00
RAW: 57, s: 25, aX: 0.45, aY: -1.36, aZ: 9.89, gX: -0.16, gY: 0.07, gZ: -0.08, timeS: 40489.00
RAW: 58, s: 20, aX: -0.47, aY: -1.35, aZ: 10.21, gX: -0.03, gY: 0.01, gZ: -0.06, timeS: 40503.00
RAW: 59, s: 15, aX: -0.27, aY: -0.73, aZ: 9.96, gX: -0.07, gY: -0.06, gZ: -0.02, timeS: 40516.00
RAW: 60, s: 10, aX: 0.59, aY: -1.98, aZ: 10.33, gX: -0.02, gY: -0.03, gZ: -0.07, timeS: 40530.00
RAW: 61, s: 5, aX: 0.28, aY: -1.70, aZ: 9.73, gX: -0.05, gY: 0.01, gZ: -0.08, timeS: 40543.00
RPM1 25.50, RPM2 25.50, Counter1 17, Counter2 17, distanceTraveled 17.42, posX -0.06, posY 17.42
30, 109
35, 0
40, 0
45, 0
50, 0
55, 0
60, 0
65, 0
70, 0
75, 0
80, 0
85, 0
90, 0
95, 0
100, 0
105, 93
110, 92
115, 93
120, 93
125, 92
130, 94
135, 0
140, 0
145, 0
150, 0
150, 0
145, 0
140, 0
135, 0
130, 0
125, 94
120, 93
115, 95
110, 93
105, 94
100, 93
95, 0
90, 0
85, 0
80, 0
75, 0
70, 0
65, 0
60, 0
55, 0
50, 0
45, 0
40, 0
35, 0
30, 0
30, 111
35, 0
40, 0
45, 0
50, 0
55, 0
60, 0
65, 0
70, 0
75, 0
80, 0
85, 0
90, 0
95, 0
100, 0
105, 94
110, 93
115, 93
120, 93
125, 93
130, 95
135, 94
140, 0
145, 0
150, 0
150, 0
145, 0
140, 0
135, 0
130, 0
125, 95
120, 93
115, 92
110, 92
105, 94
100, 94
95, 0
90, 0
85, 0
80, 0
75, 0
70, 0
65, 0
60, 0
55, 0
50, 0
45, 0
40, 0
35, 0
30, 0
30, 110
35, 0
40, 0
45, 0
50, 0
55, 0
60, 0
65, 0
70, 0
75, 0
80, 0
85, 0
90, 0
95, 0
100, 0
105, 94
110, 95
115, 94
120, 94
125, 95
130, 94
135, 94
140, 0
145, 0
150, 0
150, 0
145, 0
140, 0
135, 0
130, 0
125, 0
120, 93
115, 93
110, 94
105, 94
100, 93
95, 95
90, 0
85, 0
80, 0
75, 0
70, 0
65, 0
60, 0
55, 0
50, 0
45, 0
40, 0
35, 0
30, 0
30, 109
35, 0
40, 0
45, 0
50, 0
55, 0
60, 0
65, 0
70, 0
75, 0
80, 0
85, 0
90, 0
95, 0
100, 0
105, 95
110, 0
115, 93
120, 93
125, 94
130, 94
135, 0
140, 0
145, 0
150, 0
150, 0
145, 0
140, 0
135, 0
130, 95
125, 95
120, 95
115, 93
110, 92
105, 93
100, 94
95, 94
90, 0
85, 0
80, 0
75, 0
70, 0
65, 0
60, 0
55, 0
50, 0
45, 0
40, 0
35, 0
30, 0
30, 109
35, 0
40, 0
45, 0
50, 0
55, 0
60, 0
65, 0
70, 0
75, 0
80, 0
85, 0
90, 0
95, 0
100, 0
105, 0
110, 94
115, 93
120, 93
125, 94
130, 94
135, 94
140, 0
145, 0
150, 0
150, 0
145, 0
140, 0
135, 0
130, 95
125, 0
120, 0
115, 93
110, 93
105, 95
100, 94
95, 0
90, 0
85, 0
80, 0
75, 0
70, 0
65, 0
60, 0
55, 0
50, 0
45, 0
40, 0
35, 0
30, 0
Heading 89.56, deg 
RAW: 0, s: 0, aX: 0.17, aY: 0.06, aZ: 10.04, gX: -0.04, gY: -0.00, gZ: -0.02, timeS: 59888.00
RAW: 1, s: 5, aX: 0.17, aY: -0.01, aZ: 10.12, gX: -0.04, gY: -0.00, gZ: -0.02, timeS: 59901.00
RAW: 2, s: 10, aX: 0.18, aY: 0.03, aZ: 10.02, gX: -0.04, gY: 0.00, gZ: -0.02, timeS: 59915.00
RAW: 3, s: 15, aX: 0.27, aY: 0.07, aZ: 10.01, gX: -0.04, gY: -0.00, gZ: -0.02, timeS: 59928.00
RAW: 4, s: 20, aX: 0.35, aY: 0.06, aZ: 9.89, gX: -0.04, gY: 0.00, gZ: -0.02, timeS: 59942.00
RAW: 5, s: 25, aX: 0.13, aY: 0.02, aZ: 10.16, gX: -0.04, gY: -0.00, gZ: -0.03, timeS: 59956.00
RAW: 6, s: 30, aX: 0.37, aY: 0.04, aZ: 10.04, gX: -0.04, gY: -0.00, gZ: -0.02, timeS: 59969.00
RAW: 7, s: 35, aX: 0.54, aY: 0.30, aZ: 9.70, gX: -0.03, gY: -0.00, gZ: 0.01, timeS: 59983.00
RAW: 8, s: 40, aX: 0.36, aY: -0.02, aZ: 9.52, gX: -0.02, gY: 0.01, gZ: 0.02, timeS: 59996.00
RAW: 9, s: 45, aX: 0.77, aY: 0.00, aZ: 9.90, gX: -0.04, gY: 0.01, gZ: -0.00, timeS: 60010.00
