75, 185
80, 186
85, 186
90, 185
95, 185
100, 186
105, 186
110, 187
115, 0
120, 0
125, 0
130, 0
135, 0
140, 0
145, 117
150, 115
150, 116
145, 116
140, 115
135, 118
130, 0
125, 0
120, 0
115, 0
110, 0
105, 0
100, 186
95, 188
90, 187
85, 185
80, 185
75, 185
70, 185
65, 185
60, 185
55, 185
50, 157
45, 155
40, 155
35, 156
30, 154
Heading 32.08, deg
Heading 32.08, deg 
Heading 32.07, deg 
Heading 32.05, deg 
Heading 31.89, deg 
Heading 31.55, deg
Heading 31.15, deg 
Heading 30.67, deg 
Heading 30.10, deg 
Heading 29.30, deg
Heading 28.64, deg 
Heading 27.93, deg 
Heading 27.09, deg 
Heading 26.28, deg 
Heading 25.34, deg
Heading 24.36, deg 
Heading 23.20, deg 
Heading 22.08, deg 
Heading 20.90, deg 
Heading 19.79, deg 
Heading 18.61, deg 
Heading 17.09, deg 
Heading 15.68, deg 
Heading 14.14, deg 
Heading 12.73, deg 
Heading 11.50, deg 
Heading 10.31, deg 
Heading 8.90, deg 
Heading 7.72, deg 
Heading 6.47, deg 
Heading 5.44, deg 
Heading 4.56, deg 
Heading 3.94, deg 
Heading 3.42, deg 
RPM1 6.00, RPM2 7.50, Counter1 4, Counter2 5, distanceTraveled 4.61, posX 18.68, posY 19.44
30, 94
35, 96
40, 150
45, 151
50, 151
55, 150
60, 151
65, 150
70, 151
75, 151
80, 152
85, 151
90, 152
95, 185
100, 185
105, 185
110, 185
115, 185
120, 185
125, 185
130, 185
135, 185
140, 187
145, 188
150, 0
150, 0
145, 0
140, 0
135, 188
130, 187
125, 185
120, 186
115, 185
110, 186
105, 185
100, 186
95, 186
90, 186
85, 153
80, 151
75, 150
70, 152
65, 150
60, 150
55, 151
50, 150
45, 151
40, 151
35, 150
30, 94
30, 94
35, 95
40, 96
45, 112
50, 150
55, 149
60, 151
65, 150
70, 151
75, 150
80, 152
85, 152
90, 151
95, 153
100, 185
105, 185
110, 186
115, 185
120, 186
125, 185
130, 186
135, 186
140, 187
145, 0
150, 0
150, 0
145, 0
140, 0
135, 0
130, 187
125, 185
120, 187
115, 185
110, 185
105, 186
100, 185
95, 186
90, 185
85, 152
80, 151
75, 150
70, 151
65, 150
60, 150
55, 150
50, 150
45, 150
40, 150
35, 150
30, 94
Heading 3.42, deg
Heading 3.42, deg 
Heading 3.40, deg 
Heading 3.30, deg 
Heading 3.07, deg 
Heading 2.73, deg 
Heading 2.36, deg 
Heading 1.84, deg 
Heading 1.31, deg 
Heading 0.51, deg 
Heading 359.85, deg 
Heading 359.07, deg 
Heading 358.24, deg 
Heading 357.34, deg 
Heading 356.37, deg 
Heading 355.32, deg 
Heading 354.10, deg 
Heading 352.90, deg
Heading 351.78, deg 
Heading 350.19, deg 
Heading 348.50, deg 
Heading 347.19, deg 
Heading 345.35, deg 
Heading 343.88, deg 
Heading 342.28, deg 
Heading 340.99, deg 
Heading 339.52, deg 
Heading 338.41, deg 
Heading 337.25, deg 
Heading 336.18, deg 
Heading 335.26, deg 
Heading 334.48, deg 
